name,genres,year,country,producer,imdb_rating,link
«Doom»,"научная фантастика,боевик",2005,Великобритания,Анджей Бартковяк,5.2,https://ru.wikipedia.org/wiki/Doom_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Человек-комар,"фильм ужасов,научно-фантастический фильм",2005,США,Тибор Такач,3.7,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA-%D0%BA%D0%BE%D0%BC%D0%B0%D1%80
Багровые реки 2: Ангелы апокалипсиса,триллер,2004,Франция,Оливье Даан,5.9,https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B3%D1%80%D0%BE%D0%B2%D1%8B%D0%B5_%D1%80%D0%B5%D0%BA%D0%B8_2:_%D0%90%D0%BD%D0%B3%D0%B5%D0%BB%D1%8B_%D0%B0%D0%BF%D0%BE%D0%BA%D0%B0%D0%BB%D0%B8%D0%BF%D1%81%D0%B8%D1%81%D0%B0
Человек-акула,"фильм ужасов,фильм о монстрах,боевик,научно-фантастический фильм",2005,,Майкл Обловитц,3.1,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA-%D0%B0%D0%BA%D1%83%D0%BB%D0%B0
Ужас Амитивилля,"фильм ужасов,триллер",1974,США,Эндрю Дуглас,5.9,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B6%D0%B0%D1%81_%D0%90%D0%BC%D0%B8%D1%82%D0%B8%D0%B2%D0%B8%D0%BB%D0%BB%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2005)"
Чаша моей крови,"фильм ужасов,триллер",2005,США,Лэнс Катания,4.4,https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%88%D0%B0_%D0%BC%D0%BE%D0%B5%D0%B9_%D0%BA%D1%80%D0%BE%D0%B2%D0%B8
Тёмный лес,"ужасы,триллер",2006,США,Лаки Макки,5.6,"https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D0%BC%D0%BD%D1%8B%D0%B9_%D0%BB%D0%B5%D1%81_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2006)"
Хрупкость,фильм ужасов,2005,Великобритания,Жауме Балагеро,6.0,https://ru.wikipedia.org/wiki/%D0%A5%D1%80%D1%83%D0%BF%D0%BA%D0%BE%D1%81%D1%82%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Туман,фильм ужасов,2005,США,Руперт Уэйнрайт,3.7,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BC%D0%B0%D0%BD_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2005)"
Хостел,ужасы,2005,США,Элай Рот,5.9,https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%81%D1%82%D0%B5%D0%BB_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Тёмные силы,фильм ужасов,2005,Германия,Джон Фоусет,5.3,https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D0%BC%D0%BD%D1%8B%D0%B5_%D1%81%D0%B8%D0%BB%D1%8B
Тёмная вода,"фильм ужасов,триллер,драма",2005,США,Вальтер Саллес,5.6,"https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D0%BC%D0%BD%D0%B0%D1%8F_%D0%B2%D0%BE%D0%B4%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2005)"
Тишина становится тобой,"драма,фэнтези,мелодрама,триллер",2005,Великобритания,Стефани Синклейр,4.1,https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%88%D0%B8%D0%BD%D0%B0_%D1%81%D1%82%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%82%D1%81%D1%8F_%D1%82%D0%BE%D0%B1%D0%BE%D0%B9
Спуск,фильм ужасов,2005,Великобритания,Нил Маршалл,7.2,https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D1%83%D1%81%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Смертоносная стая,фильм ужасов,2005,США,Эрик Бросс,4.2,https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D0%BE%D0%BD%D0%BE%D1%81%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D0%B0%D1%8F
Танец мёртвых,"постапокалиптика,фантастика",2005,США,Тоуб Хупер,5.0,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%B5%D1%86_%D0%BC%D1%91%D1%80%D1%82%D0%B2%D1%8B%D1%85
Стеклянный муравейник,"фильм ужасов,кинофантастика",2005,США,Фред Олен Рэй,3.1,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BA%D0%BB%D1%8F%D0%BD%D0%BD%D1%8B%D0%B9_%D0%BC%D1%83%D1%80%D0%B0%D0%B2%D0%B5%D0%B9%D0%BD%D0%B8%D0%BA
